Date,USD,EUR,GBP,NZD,AUD
2004-01-01,,,,,
2004-01-02,,,,,
2004-01-05,,,,,
2004-01-06,,,,,
2004-01-07,,,,,
2004-01-08,,,,,
2004-01-09,,,,,
2004-01-12,,,,,
2004-01-13,,,,,
2004-01-14,-0.6638607804881791,0.4809069834810886,2.26006163905601,3.226542890124784,3.1355409995263317
2004-01-15,-1.0436104638155697,-0.42966279535714413,1.6286448806712928,2.719513599360379,2.438093192899915
2004-01-16,-0.5704672295993918,-0.8512280557502638,1.0940381020593914,1.0615991974484373,1.0856216497864946
2004-01-19,0.37650746792354806,-2.0106777560636058,-0.031247101875020444,-0.382139634671419,-0.08512877271095176
2004-01-20,0.9602679639845402,-1.9906773804523104,-1.1584637391877317,-1.4741950787753089,-0.9309188411469216
2004-01-21,0.8004505646283633,0.3652124169719828,0.8550963096363828,0.20941669568976806,0.8099198422028886
2004-01-22,0.6215822478978339,-0.294958996153738,0.5340772185796316,-0.23096666630221252,0.4376907116736328
2004-01-23,-0.41272154477739464,-1.423667175924248,-0.6347755492703056,-1.2712372224365276,-0.14524660202458461
2004-01-26,0.028141444396112547,-1.2664761443361705,-1.1134773561982336,-1.1567201038118369,-0.8408753279804837
2004-01-27,0.12236905631271,-2.223698053715073,-1.7110560135963682,-2.216720963502705,-1.2317312802052505
2004-01-28,-0.5367228919055833,-0.7216733831371558,-0.9194147221096127,-0.8011800429508442,-0.036472679996202295
2004-01-29,-0.17870809062419113,-1.4483034606979972,-0.7523868543705903,-0.09651193241347888,-0.3661252658276881
2004-01-30,-0.6564112455444637,-0.4694558503767654,0.2188060305406303,-0.004228570026731937,-0.9424129672337522
2004-02-02,-1.491979211108907,-0.5134460299267674,0.8476404444146546,1.2996008470557374,-0.12240235756599827
2004-02-03,-1.3920009818996548,-2.584294439097312,-0.7091130355503128,0.729308023576003,-2.239810022043054
2004-02-04,-1.263570311114226,-2.167005243014908,-1.0113965076960607,-0.11156922659841806,-2.6691705783359887
2004-02-05,-0.6498962267228903,-2.0737690439615153,-1.2469987551691708,-0.026444122560120853,-2.6545484138257525
2004-02-06,-0.97533615522436,-1.0366167705350704,-0.3496364416495812,1.0948449381640524,-1.8320051543255778
2004-02-09,-0.6862868647966258,0.6852953596800937,0.9792235860519138,2.2444740859383083,-0.8460708338763001
2004-02-10,0.17040642796191108,0.6594760691786661,1.9958560006910098,2.860332565472179,-0.049866657263697434
2004-02-11,-0.48996198673664226,1.439291897838113,2.3521464590243735,2.7903340996374926,0.8341496336974785
2004-02-12,-0.5663640642706858,2.784331492643921,3.6128358805631144,3.812200941106436,2.777542953464507
2004-02-13,-0.31238340871005965,2.405888206667206,3.4242973210668826,3.421158967814919,2.8694876818156745
2004-02-16,-0.10421658661404765,2.3250520064413083,2.861873881679533,3.018656748524551,3.863783526207265
2004-02-17,-0.03791915474201657,1.7311827684113101,2.7658810031730985,3.763995150062893,3.8119550872941943
2004-02-18,0.09480325269113354,2.7227394269241145,4.326450755678479,3.7969888430461785,4.896027052764129
2004-02-19,0.71976717737392,1.981917817103107,3.7923771715097088,2.8193728787622607,4.429155711115151
2004-02-20,1.2305973677288584,2.034406344643447,4.181636434325409,3.365699983598236,4.568548978487308
2004-02-23,2.797466357404943,1.2284051567251986,2.7547639994639495,0.5338772812938597,1.9554901393193713
2004-02-24,2.5281679325012796,1.6428921574771715,2.6227669932072484,0.8798982941364608,1.785694095020407
2004-02-25,2.7150187106308454,1.5098758618290686,2.5938179705842,1.3938904521095363,1.6352263751591156
2004-02-26,3.465959178137923,0.9412320028154175,2.3377163377741983,1.7696140482397649,1.2527231115230686
2004-02-27,3.8884658376212577,1.5346775118544542,2.666534110603158,1.6881123517762608,1.1820699857652661
2004-03-01,3.4518724466488404,1.6125422091396224,2.641230191731281,1.0266145995707188,1.2303826670980955
2004-03-02,3.1634744079993338,-0.16934985563582527,0.942511627456355,0.6344984926861308,-0.1443428393299695
2004-03-03,3.5637056604656214,-0.7019854691409533,0.6462532452233827,0.01343777143325564,-0.5483077005721815
2004-03-04,2.9736302904221246,-1.6199908259353801,-0.8815604619644257,-2.202231184935277,-2.798251311098332
2004-03-05,2.270847933192943,-0.1985763551054731,0.2671061729300872,0.06756712872588722,-0.3664178079054614
2004-03-08,3.500185591294991,1.7926694809085708,2.2789068976985405,2.0576722621806987,1.3748498313795654
2004-03-09,2.892795721897956,0.8457919895970889,0.8264399908159081,1.3211314275164643,0.44020194902607557
2004-03-10,2.285240349386508,0.7782654789607379,1.068623860677076,1.067901101755142,0.6073230218931247
2004-03-11,1.2506871783199314,-0.4769197509018497,-2.03861791232004,-2.682187959110327,-1.4621039696281368
2004-03-12,1.5858496791723686,0.04387710705244796,-1.8590103144067172,-4.717320183902096,-3.600127528274677
2004-03-15,1.7076759471355452,-0.18437938399009646,-2.034497654867662,-5.063977794820129,-3.503790962112685
2004-03-16,0.18158430120800428,0.721834488359363,-1.7040462771035325,-4.208593422443885,-2.851089070860202
2004-03-17,-1.3167494927997736,-0.7600061257992174,-2.1464733098176536,-3.84511258277046,-2.2067211420675026
2004-03-18,-2.669904061253514,-2.4465675313876223,-2.9697617646268437,-4.931470410095795,-3.975841544307457
2004-03-19,-4.711340049678547,-4.5687489654475115,-5.282741903438504,-6.994490016119148,-5.467192292482004
2004-03-22,-3.970177037859679,-5.104473778623886,-4.918032665562089,-7.397613729620456,-5.592374697351399
2004-03-23,-4.226109657643173,-4.014275628257824,-4.374812946984563,-6.659705752913725,-5.069048583842495
2004-03-24,-3.777839963085039,-2.8752535491252784,-1.1055485355455086,-3.721709403633089,-3.336742013262939
2004-03-25,-3.9704038422627708,-5.577488825000765,-3.1902666252991208,-3.1547407543591532,-2.811369300901889
2004-03-26,-4.1975099992038745,-4.8618309510124575,-3.7822966210528275,-3.6042758716878565,-3.0835357314958345
2004-03-29,-4.5948884022965935,-5.785008575811091,-4.075172521083104,-4.270085925109324,-3.4776562704862735
2004-03-30,-2.9538963270084873,-3.6789616829003946,-2.569309178362178,-2.9008001634052927,-2.201934629932578
2004-03-31,-2.2536204744289967,-2.6288040927395007,-1.6777685753198823,-1.2073327494494412,-0.535180682252101
2004-04-01,-2.425324417155761,-2.9496247621223826,-1.9645895185660178,-1.0156391675591903,-0.640107493137021
2004-04-02,-2.983820346212218,-2.2933291480654816,-1.7751458104060536,-1.0824751422292334,-0.4855043221970723
2004-04-05,-2.4358239892785183,-4.258064979393971,-3.4083998254634706,-3.259995319655129,-2.142857278485999
2004-04-06,-1.5461033611371522,-4.197666751257545,-3.050229503175883,-2.9860743588328353,-1.493962443144925
2004-04-07,-0.6389779335424173,-0.6890140142948531,0.3552789036425752,0.1298910802288944,1.7886696770481603
2004-04-08,-0.8480108544009046,-0.5980092232960921,0.9384302563311353,0.9992091006873594,2.406260855667597
2004-04-09,1.092430476442563,0.7920343183959622,2.04295928756717,2.614815319810937,3.406546968096902
2004-04-12,0.7680614125028962,0.18708044720896488,1.6155882665418009,2.1538862824447946,2.838803343632823
2004-04-13,-0.45356075652331906,-1.3653953376051686,0.11892844938463654,-0.28612011406631277,1.2629919596206962
2004-04-14,2.51439810298979,-0.6780005660211197,1.0826576535076127,0.07042062812394612,0.8372491532457893
2004-04-15,4.753181881173862,1.208661670754041,0.945163765732282,-0.547154939704575,0.3960850055520826
2004-04-16,3.8889985360998303,2.8143357134415403,1.7643355215695156,1.1540406562875027,2.06897287731731
2004-04-19,2.569712530774071,2.6463861750364748,1.1687311862542238,0.870024742625497,1.4143316305152975
2004-04-20,2.3170083479604253,1.0991609569121152,-0.5643873161488289,-0.441074374830297,-0.392154337949957
2004-04-21,3.516104561635358,0.8125642103958164,0.39253886908736657,-1.2705462224262387,-0.8676502814418119
2004-04-22,2.7438434685083335,0.5135016481581767,-0.6570835519734586,-2.9521780205049364,-1.7291781917453841
2004-04-23,2.964149454581211,1.4938132631917345,-0.4000404125491963,-1.9287246194309104,-0.9435816824888588
2004-04-26,3.616521350898916,1.282055128706583,-0.13944273343695635,-1.6696905636483073,-1.2868803762743575
2004-04-27,1.666353477234761,1.090623321248807,-0.24716567202984763,-1.7447928364592968,-0.8986607664424606
2004-04-28,0.8283492988856667,0.6472082904171339,0.8951487759371046,0.2511272206623616,0.9480939557182877
2004-04-29,1.7099532603514156,0.4472216979999999,0.5056737420573443,-0.7687827310360662,-1.041548048979446
2004-04-30,2.0135528124092694,1.4897666000132537,0.5157297738409783,-0.9553000700850522,-1.3572530645021952
2004-05-03,2.0334567876857834,2.0895916447395413,1.3519066439270366,0.315625192267488,-0.559393883975412
2004-05-04,1.1475259308712182,1.8987808815164486,0.38586202543648973,0.6018238152478261,-0.6248128809371534
2004-05-05,0.1554836327362752,2.6163053014458315,1.6484096584221897,1.8725470754456186,0.27987947247951617
2004-05-06,-0.530069311607162,1.4104993337950456,0.35015857119273797,0.7025776978331066,-0.8155982451888644
2004-05-07,0.5496504708613958,2.91993040466183,2.0067181285456925,1.3871768980015409,-0.41656826666113256
