Date,USD,EUR,GBP,NZD,AUD
2004-01-01,,,,,
2004-01-02,,,,,
2004-01-05,,,,,
2004-01-06,,,,,
2004-01-07,,,,,
2004-01-08,,,,,
2004-01-09,-0.7199594811012955,0.33293647236585233,1.4060287274934025,2.0228016525247083,2.438093192899915
2004-01-12,-0.6615720149940496,1.4667720919822713,2.7927079606318905,3.603716441549576,2.8989123520001936
2004-01-13,-0.3086148228868102,0.5255302908973469,2.4641811944464243,2.4073095865094984,2.035531181315675
2004-01-14,0.0,0.7642074407371968,2.270715449760763,2.1649648740660554,1.5824349468211985
2004-01-15,-0.018832867850715473,-0.5328211312709774,0.6878371053250065,1.2888722881639225,0.747183506751603
2004-01-16,0.1224194843480797,-0.16397199351981806,0.5648819962506213,0.4820765901085933,0.5522206276026731
2004-01-19,0.433225732859821,-2.610421997050405,-1.4276171315622865,-1.342670226456244,-0.971915294334158
2004-01-20,0.5909363566374282,-3.307292647240012,-2.9453600983592176,-3.5580738955784508,-2.106034174921456
2004-01-21,0.41276026989163217,-0.8467667455690941,-1.0524670238532874,-1.5818625007134823,-0.6770614977541167
2004-01-22,0.5647576112440156,-0.44178694905557814,-0.3055409989538016,-1.3943893316054612,-0.24151304690074316
2004-01-23,-0.028247438944362102,0.4538357218448086,0.5033621219630913,-0.42138650182049764,0.3039513677811634
2004-01-26,0.29157031554132296,0.10451615740052489,0.2267469386686427,0.1594517131935147,0.09093076003441336
2004-01-27,-0.2531851506111349,0.5451547830587877,0.5522258793677404,0.2834755875936956,0.4166958211364591
2004-01-28,-1.5013060820803115,0.7550588806749747,0.9313514152224034,1.9807614238694704,1.6567804312437984
2004-01-29,-0.8501528908127831,-1.9679259492097367,-1.0379755748037844,0.17531556051864072,-0.620818170124815
2004-01-30,-0.8423754467737687,-2.7808664883672174,-1.7367365178893701,-1.1184586210209568,-2.3326497262893597
2004-02-02,-0.4991982560398234,-2.4144642737875532,-1.4974153948994262,-1.046783688458075,-2.0836385091145826
2004-02-03,-1.0128427548332652,-2.1701869949914188,-0.6478532212645494,0.29605348673380494,-2.0783072736382358
2004-02-04,-0.8273054997554818,-0.3840609478283574,0.4041235176913238,0.7284661771528533,-1.693363639475809
2004-02-05,-0.14199933767347073,-0.9142694832000142,0.1710740495055374,0.35631557984889817,-2.3230401772706744
2004-02-06,-0.5088108258760382,0.5226895463362302,0.6334707118238025,1.353860970166254,-1.381673640965031
2004-02-09,-0.2831820321353318,1.7116774836335225,1.315173282483939,2.5386481281760576,0.51435980619714
2004-02-10,0.1609221600979982,1.9429363419182444,2.0805200749971497,3.5519878422519247,1.7306082558322222
2004-02-11,0.05684278243398566,2.0811184164916785,2.0131446854315005,2.2250063764189365,2.504048870686182
2004-02-12,-0.14219502219784408,2.139402674002455,2.8536117599843314,2.765759392971767,3.1328957900885523
2004-02-13,-0.16117348590192204,2.049607797654285,3.1620352664950335,2.3656328387328562,3.4727948569652334
2004-02-16,-0.14205313162849453,1.152975745654028,2.5540462363123018,2.204664478207663,3.6031907531496987
2004-02-17,-0.1798584272093895,0.6507183214920831,2.1806055069746533,2.2254568701119304,2.924858394097951
2004-02-18,-0.21736672606170737,1.1167360915781854,2.4599727257385684,1.2701700331410049,2.510368694184195
2004-02-19,0.7006891956186534,1.0604123143244326,2.0495173726643445,1.3824939385084445,2.134332433300612
2004-02-20,1.518897056331192,0.9695785305868565,1.871360420668533,2.0976247787452884,2.26592750125012
2004-02-23,3.285537142423278,0.7707764035983278,1.4196859050090938,0.6610537134550398,0.8267296807771496
2004-02-24,2.693471426528893,1.4005847743812305,1.7760107047977591,0.10272480589579303,0.4531647859725929
2004-02-25,2.6078711043963088,1.9172077222598949,2.6814018379811566,0.4184556989131005,0.970405590928447
2004-02-26,3.2013612377337575,0.2797744099043875,1.1954976466539868,0.366215455002461,-0.1210766356507964
2004-02-27,2.9995321929247476,0.7093707545179573,1.4416354363144368,1.0801672228667236,0.38178730978690734
2004-03-01,2.010467409202077,0.2345750832091653,0.6697860575775927,-0.08782569923510009,-0.3608359973042541
2004-03-02,0.1379070796252435,-0.27947700183931223,0.6529194916031544,1.3715281769050458,0.3991076670103455
2004-03-03,1.7177693307355302,-1.2710276392486453,0.08404440821445647,0.511716606489454,-0.20766383061872062
2004-03-04,1.7744970910288371,-2.14362910204442,-1.5795446718964934,-1.5234560962522403,-2.195062293446004
2004-03-05,2.092509910475737,-0.3671072035265954,-0.6323496500651005,-1.0224530777448781,-0.7855991414165486
2004-03-08,2.3096574385168323,1.6582360238878602,1.3917457472649497,0.46652302335636886,0.6445558654556649
2004-03-09,2.0533555489597344,1.1481585507967296,0.8659013658635306,0.7111995977052699,0.1822541931782551
2004-03-10,2.3228046472903996,1.2316529346189098,1.3219259472217804,0.7984626494746738,0.6307643624801296
2004-03-11,0.6991141063446449,0.9376354078381999,-1.2644535871229157,-1.6442096777284698,-0.540554991324238
2004-03-12,0.6356673908309629,1.9298086642767665,-0.32296229465628157,-2.6572913781699015,-1.1828199326839872
2004-03-15,-0.4135195013541648,-0.26529153901814206,-1.657540574745453,-3.8268849127139792,-2.762371205580383
2004-03-16,-1.543681057949975,-2.3096332571330036,-3.8134362602233463,-5.659628542907525,-4.367633648231594
2004-03-17,-2.3892963427288416,-3.701825759210542,-4.481516423809806,-6.54465797120809,-4.772537676956601
2004-03-18,-2.853297794752385,-3.5552891004817844,-4.602769701955534,-6.897741560489024,-5.305309166629413
2004-03-19,-3.7147260035566676,-2.5213787852658376,-1.9659793875813625,-3.9853032642312547,-3.4461579785998953
2004-03-22,-3.5282404290580938,-4.05701968417207,-2.278055585621175,-2.121797740155895,-1.8881615365378246
2004-03-23,-3.6468685322664673,-2.6525760566210033,-1.0985715446976463,-0.8958038812526437,-1.0015595647429931
2004-03-24,-3.28076421726724,-2.6671595475146415,-0.6632792833851209,-1.1442915308261359,-1.0377584252715177
2004-03-25,-2.0704886702050063,-3.018247765427773,-1.3862068110572334,-1.958391243825608,-1.7937987922404641
2004-03-26,-1.9765396287056203,-2.7345597842975744,-2.481064020661794,-2.484269920811555,-1.8587892029605424
2004-03-29,-1.4233582352558338,-3.554685020605486,-2.5871344045708455,-2.8961224453694867,-2.3549563318632116
2004-03-30,-1.3562852193135022,-2.255243210565472,-2.1220100723266966,-2.0064244893698957,-1.3526549848155822
2004-03-31,-0.8525351798079117,-2.1631924884369047,-1.9121546979284365,-1.4592731629781475,-0.7827249850136941
2004-04-01,-2.361323316750541,-2.59602097035192,-2.817546287334205,-1.2866417959715548,-0.7525758578584618
2004-04-02,-2.5371142592540363,-0.7199757598237988,-0.8496004831020088,-0.027429525334876637,0.4597971437837023
2004-04-05,-1.8750569257226957,-2.034789708730844,-0.7142459384938848,-0.5418499309393865,-0.040673295295301504
2004-04-06,-0.18998475787959102,-1.0272879494033327,0.39811932421383034,0.18164586600026844,0.9960793387779887
2004-04-07,0.2655023532406764,-0.007790558390352587,1.57389458871251,1.101714768058959,2.21345930666923
2004-04-08,-0.5669455388264133,-0.7059705785910642,0.1137603916425256,-0.30624856098058206,1.043509680204835
2004-04-09,2.130519468062775,0.16364669817041655,1.3949656478679406,0.6653614602144309,1.6218570644451091
2004-04-12,2.458537786687076,0.226133245251825,1.2567502075341075,1.1997073674925973,1.9426852871131883
2004-04-13,1.1618965734245368,0.7927699419999046,1.6698133979281327,1.5699578697226269,2.670462703885823
2004-04-14,1.6655563006404028,0.9824878161512451,1.325259959094427,1.8233950621622252,1.596181150447018
2004-04-15,2.7520368081135116,1.1771082952954037,-0.26679786041865494,-0.7034117940877271,-0.9146070413569962
2004-04-16,2.81288509934996,1.328232366599602,0.09813668757152616,-0.38938081529558133,-0.36990198639070826
2004-04-19,1.2685571296269904,0.7935923769924136,-0.46201701292287733,-1.521772798927945,-0.9496962836920031
2004-04-20,1.8067242486029533,0.9025158897739249,-0.6051865327918682,-1.4665181377433445,-0.997851509584835
2004-04-21,3.398198275184705,1.4865497866301869,0.38735668779770194,-1.2904759510809605,-1.0825145043827589
2004-04-22,2.359105645259141,1.365245613831334,-0.3501507139377136,-2.3752072073651376,-0.964539480571891
2004-04-23,0.7086945533848032,0.5085166008556241,-0.09260619922241142,-0.2061292097449985,0.5823810525303896
2004-04-26,0.8965719556467189,-0.7093824902663304,-0.23219656406405775,-1.2653837457333839,-0.7051665064397139
2004-04-27,0.7701603942734225,-0.5480561151229968,-0.092827581973709,-0.8161363947793543,-0.7209587525903061
2004-04-28,1.2570483220832873,0.7248071738073625,1.197106310060314,-0.013034147367385618,0.418611521474177
2004-04-29,1.019003586929057,0.9610210841628053,0.2109397913305333,0.11686094082976606,-0.5446729029816244
2004-04-30,0.5487526281429789,1.7725777868697223,0.7130992112218904,0.5045374930826352,-0.5748210548570998
2004-05-03,0.8864935449966138,1.4948232992415322,1.143152036863726,0.7884092159123224,-0.6138741952151916
2004-05-04,0.9344051015458765,2.1045207464186477,0.9154326132911006,0.9897986102052281,-0.41907633003701594
2004-05-05,0.8379407687802543,2.8950722542291585,1.5434676204433728,1.2189235217315852,0.21321731065815364
