Date,MAX—ñ_x,MIN—ñ_x,MAX—ñ_y,MIN—ñ_y,MAX—ñ,MIN—ñ,BuyFlg,SellFlg,USD,EUR,GBP,NZD,AUD,Œ‹‰Ê
2004-02-19,USD,EUR,AUD,USD,,,0,0,0.5547757176778134,0.8054358406433648,0.9395502859619542,0.96462903858332,0.8622926911422857,0.0
2004-02-20,NZD,USD,AUD,USD,,,0,0,1.7112344865176432,-0.32986142375174277,-0.4333931886660425,-1.5249347423887727,-1.1992479914395449,0.0
2004-02-23,USD,NZD,GBP,EUR,,,0,0,-0.4504899134799789,0.1029634392818668,0.059353572871501115,0.07973209849956309,0.005964305769823319,0.0
2004-02-24,EUR,USD,GBP,NZD,,,0,0,-0.07388421865219819,0.7640829340013422,1.0875536507233052,0.7682547812219997,0.5835930003804224,0.0
2004-02-25,GBP,USD,GBP,NZD,,,0,0,0.7024049516323183,-0.6926700623546611,-0.23962319917901764,0.25055464989460763,-0.1661122350215649,0.0
2004-02-26,USD,EUR,USD,EUR,,,0,0,0.5323071181425387,0.06607660786133174,0.029410567938104037,0.5573373678099403,0.30782349349378624,0.0
2004-02-27,NZD,GBP,USD,EUR,,,0,0,-0.4108130124845788,0.33018726920506225,0.17152117401899591,-0.20202882655151466,0.11611461077063456,0.0
2004-03-01,EUR,USD,USD,AUD,,,0,0,-0.1558329587057372,-0.8410188014296494,-0.45007492415394257,-0.08657180821580734,-0.4456988597307254,0.0
2004-03-02,NZD,EUR,USD,EUR,,,0,0,1.1200892776465077,-0.8923899164823501,-0.5061667656849456,-0.7691227345085538,-0.5984311927928476,0.0
2004-03-03,USD,EUR,USD,EUR,,,0,0,-0.018155659321972273,-0.12650555348138193,-0.5927156807453815,-1.2721123357437802,-1.4195636125212352,0.0
2004-03-04,USD,AUD,USD,AUD,,,0,0,1.017067825329554,1.110193100244472,0.7204671800694173,0.7605830129505442,1.272590037360244,0.0
2004-03-05,AUD,GBP,USD,AUD,,,0,0,0.7461361443670267,2.1002256209354586,2.066985863471227,2.0700791641756533,1.753739960823486,0.0
2004-03-08,EUR,USD,USD,AUD,,,0,0,-0.6602996928567917,-0.17322662423501223,-0.34799480035913044,0.041019553932541974,-0.3437597143577942,0.0
2004-03-09,NZD,USD,USD,AUD,,,0,0,0.10778327064935311,-0.7591664162332035,0.0,0.0,0.0,0.0
2004-03-10,USD,EUR,USD,EUR,,,0,0,-0.4845161964280642,-1.1802383666180472,-3.0458817549635864,-3.173807404585405,-1.7554429881420863,0.0
2004-03-11,USD,NZD,USD,NZD,GBP,EUR,0,0,-0.08115045019686518,0.8552076580132351,0.35518095825197715,-2.2890267033491174,-2.0561523064366205,0.0
2004-03-12,EUR,NZD,USD,NZD,GBP,EUR,0,0,-0.03609539400604156,-1.0672563459774187,-0.6280816026132507,-0.4500770159035383,-0.3462099364302973,0.0
2004-03-15,USD,EUR,USD,NZD,GBP,AUD,0,0,-0.39718581535901354,0.007396014405092188,-0.1705601135036483,0.12495877110412223,0.07392259810534707,0.0
2004-03-16,NZD,USD,USD,NZD,USD,AUD,0,0,-1.5135021065537546,-1.5958652121946804,-1.040144777934049,-0.8974890079368802,-0.7657006818208245,0.0
2004-03-17,AUD,EUR,EUR,NZD,USD,EUR,0,0,-0.3680882788431039,-0.608151921124922,-0.12694221432966168,-0.37780995887014557,-0.5594725268068923,0.0
2004-03-18,GBP,EUR,EUR,NZD,USD,AUD,0,0,-1.3669490841661025,-0.12086694078234927,-0.36605888035291523,-0.14487646217509198,0.17340310954918614,0.0
2004-03-19,AUD,USD,EUR,NZD,GBP,EUR,0,0,0.11237264308758821,-0.7336266916863732,0.035715703931060716,-0.39259891998398855,-0.47572668034273624,0.0
2004-03-22,USD,EUR,USD,NZD,USD,EUR,USD,0,-0.15901767142123546,0.3809523809523707,0.571317289499107,0.796856329978568,0.5543261064254512,-0.15901767142123546
2004-03-23,NZD,USD,USD,NZD,GBP,EUR,0,0,-0.018733973643059176,-0.007585963442835464,0.2688165801645992,-0.12608827476326967,0.037330486646380834,0.0
2004-03-24,GBP,NZD,EUR,NZD,GBP,NZD,0,NZD,-0.28111230165505097,-1.9508176841180669,-1.7603296497355814,-1.7136211970185444,-1.5238194842912667,1.7136211970185444
2004-03-25,USD,EUR,GBP,NZD,USD,NZD,0,0,-0.2725060331865037,-0.3174140031906747,-1.235780378098339,-0.9121666076636448,-0.6252797838153579,0.0
2004-03-26,USD,GBP,AUD,EUR,USD,AUD,0,0,-0.8103275535737975,-0.9630303795203243,-0.4744297344727255,-0.5666092911832954,-0.33303806240723155,0.0
2004-03-29,AUD,EUR,AUD,EUR,GBP,AUD,0,0,0.18049059320337513,0.6038242341094513,0.5133635503726364,0.5200371495021505,0.5458644774354093,0.0
2004-03-30,EUR,USD,AUD,EUR,GBP,EUR,0,0,0.3508465292946461,0.4754857294216652,0.7869472943562439,1.3596598949029204,1.1352735921291268,0.0
2004-03-31,NZD,USD,AUD,EUR,GBP,EUR,0,0,-1.5402105779178,-0.4499508143742781,-0.6567062808155333,0.04887866999998547,0.06772880384118274,0.0
2004-04-01,AUD,USD,AUD,USD,GBP,EUR,0,0,-0.4606485044116537,-0.06234556303643668,0.22902480355460053,-0.45985558234504786,-0.3208677342176669,0.0
2004-04-02,GBP,USD,AUD,EUR,GBP,EUR,0,0,0.40493459699408874,-1.6375592744555578,-1.1009530245462362,-1.4220344964469556,-1.1203445885826224,0.0
2004-04-05,USD,EUR,AUD,EUR,GBP,EUR,0,EUR,0.8930289136032332,0.05549365400581152,0.6406223509047182,0.1567063969059701,0.7006822388922807,-0.05549365400581152
2004-04-06,USD,EUR,AUD,EUR,GBP,EUR,0,EUR,0.6376683838310804,1.6401233736154097,1.6904884547988441,1.4432138393595695,1.75781767473282,-1.6401233736154097
2004-04-07,AUD,USD,AUD,EUR,GBP,EUR,0,0,-0.48230992731150835,-0.2260686921476185,-0.6618744620474182,-0.05189563116645424,-0.022334969053428022,0.0
2004-04-08,AUD,GBP,AUD,USD,GBP,EUR,0,0,1.1308512534921489,0.4219086839130304,0.6146389327280621,1.023949742378627,0.6404910661946595,0.0
2004-04-09,USD,EUR,AUD,EUR,GBP,EUR,0,EUR,-0.14095238532213505,0.0,0.09239870275228323,0.06851751449694632,-0.0061728470572730565,-0.0
2004-04-12,GBP,USD,AUD,EUR,GBP,EUR,0,0,-0.8657176983220882,-1.0814591168208487,-0.6975077649770789,-1.0613759314575644,-0.4144344000878597,0.0
2004-04-13,AUD,EUR,AUD,EUR,AUD,NZD,AUD,0,1.395350016131447,0.243823784868602,0.2995567842585922,0.40661724658641596,-0.35298872448840113,-0.35298872448840113
2004-04-14,USD,AUD,USD,EUR,USD,EUR,USD,0,1.713164048195881,1.8360112937789275,0.09269203779560531,-1.0741585984072044,-0.7569651069459837,1.713164048195881
2004-04-15,EUR,NZD,USD,NZD,USD,NZD,0,NZD,-0.42337697009888764,-0.07704048840354583,-0.2983855419719572,0.2641958037001402,0.5272751995090807,-0.2641958037001402
2004-04-16,AUD,USD,USD,NZD,USD,NZD,0,0,-0.3882112846492536,-0.1079492536147364,0.05159486230754684,-0.12450924502130922,0.05481681753727319,0.0
2004-04-19,AUD,USD,USD,NZD,USD,NZD,0,0,0.3897242381206478,0.10806590995795506,-0.05156825573700008,0.12466446380401397,-0.05478678516521729,0.0
2004-04-20,USD,AUD,USD,NZD,USD,NZD,USD,0,0.6839798937709585,-0.5089086665778786,0.29411354822190816,-0.8846099084041881,-0.49959631173213115,0.6839798937709585
2004-04-21,USD,NZD,USD,NZD,USD,NZD,USD,NZD,0.37638486327569165,0.12400500939557801,-0.43730558526489105,-0.6967635782583859,-0.2341436237561334,0.6967635782583859
2004-04-22,USD,NZD,USD,NZD,USD,NZD,USD,NZD,0.07316794744300914,0.9753034159182716,0.3513810772884707,1.1238267682407876,0.793197709869875,-1.1238267682407876
2004-04-23,NZD,USD,USD,NZD,USD,NZD,0,0,-0.2376115072077578,-1.2878441664109896,-0.43768839242211977,-0.8000509617702378,-0.7595669535459981,0.0
2004-04-26,USD,EUR,USD,NZD,USD,NZD,USD,0,-0.5130131634309087,0.05435432407192575,0.1913602821348892,0.32992914091780623,0.03890370060921633,-0.5130131634309087
2004-04-27,NZD,USD,USD,NZD,USD,NZD,0,0,0.8747740248477909,1.389326758615761,1.2388983488339278,0.9353844754009133,1.0924301156389538,0.0
2004-04-28,EUR,USD,USD,NZD,USD,NZD,0,0,0.447282382582892,-0.2755879942548556,-0.6832532996393081,-0.755847101893814,-1.4540726547900729,0.0
2004-04-29,USD,AUD,USD,AUD,USD,NZD,USD,0,-0.09087465766004499,0.9288335114716162,0.06160546151530166,-0.31223757572734767,-0.2643859071793653,-0.09087465766004499
2004-04-30,EUR,NZD,USD,AUD,USD,NZD,0,0,0.409311386437361,0.699724824186787,0.7798893381537164,1.4094476530272848,0.7536072264624938,0.0
2004-05-03,NZD,USD,USD,AUD,USD,NZD,0,0,-0.19023379439601085,-0.6948626973990679,-0.6618486222770725,-0.6018355339634573,-0.5650546477259821,0.0
2004-05-04,USD,EUR,USD,AUD,USD,NZD,USD,0,-0.6080941796057004,0.8290322726648647,0.8148891125815849,0.5575569454506768,0.6741053065076663,-0.6080941796057004
2004-05-05,EUR,USD,EUR,AUD,USD,NZD,0,0,-0.6118215553556072,-0.21121975003073334,-0.9303043915384501,-0.037543827295749566,-0.30788760020979966,0.0
2004-05-06,NZD,GBP,EUR,USD,USD,NZD,0,0,0.845282827356697,0.18142377000878174,1.2058655510295502,-0.12566697557180317,-0.3603115548442615,0.0
2004-05-07,GBP,AUD,EUR,AUD,USD,NZD,0,0,2.2594712821351504,0.7092752207533248,1.657964986714422,0.060744291360737,-0.39562459728355037,0.0
2004-05-10,USD,AUD,GBP,AUD,USD,NZD,0,0,1.3275173926611705,0.9290518332382591,0.8029928231179762,-0.4943270822891477,0.017709560315526396,0.0
2004-05-11,USD,NZD,USD,AUD,USD,NZD,USD,0,-0.7034230441786415,-0.33405996926947346,-1.6476185349554306,-0.13073990229028887,-0.21374115040618813,-0.7034230441786415
2004-05-12,NZD,GBP,USD,AUD,USD,NZD,0,0,0.06198503022674107,0.24579312122485764,0.7696945309852987,0.5352627575858415,-0.04309895091718641,0.0
2004-05-13,GBP,AUD,EUR,AUD,USD,NZD,0,0,1.407076405212937,0.4680919087261648,0.703910777941541,-0.5902846419698182,-0.01140578252858404,0.0
2004-05-14,USD,NZD,USD,AUD,USD,NZD,USD,0,-0.1919832431619084,0.569445544675129,-0.2577851820910859,0.4307912121612745,0.15724166462922629,-0.1919832431619084
2004-05-17,EUR,GBP,USD,AUD,USD,NZD,0,0,0.05245917386806909,1.1324312257713798,0.7157069896858381,-1.0766922826126235,-0.9470789760561704,0.0
2004-05-18,EUR,NZD,EUR,AUD,USD,NZD,0,0,-0.3058625126170389,-0.9452505368257924,-0.562573723392279,0.036624223397696554,0.22496819257151746,0.0
2004-05-19,AUD,EUR,USD,AUD,USD,NZD,0,0,-1.0694260178132464,-0.5872444225556772,-0.24317890479605975,0.15082270433599554,0.09820995737845895,0.0
2004-05-20,NZD,USD,USD,AUD,USD,NZD,0,0,-0.13290937893646326,-0.46517733005541073,-0.39798408777208527,0.21055492014139254,0.002546890242149935,0.0
2004-05-21,NZD,EUR,USD,AUD,USD,NZD,0,0,-0.31053010111266044,0.022254286808398582,0.4794922445860106,-0.08024906710042412,0.14652022485552862,0.0
2004-05-24,GBP,USD,EUR,NZD,USD,NZD,0,0,0.6674973263847583,0.6526773498936489,0.6710772559543665,0.4760322247824966,0.31424747073252046,0.0
2004-05-25,GBP,AUD,EUR,USD,USD,NZD,0,0,-1.1581624538280377,-0.31685794215378094,0.05431592338087654,0.20201130926258415,0.29804257764931563,0.0
2004-05-26,AUD,USD,GBP,USD,GBP,NZD,0,0,0.07155116232253622,0.1256639344169752,0.1825964113268741,0.8963462627784136,0.11760089920791472,0.0
2004-05-27,NZD,USD,GBP,USD,USD,AUD,0,0,-0.7418611208759196,0.6127736063160194,0.4482776660637233,1.1327454281760962,0.6807540396253309,0.0
2004-05-28,NZD,USD,NZD,USD,GBP,AUD,0,0,-0.6843783118819502,-0.9465756513704848,-0.7405275555421809,-1.1499127889449068,-1.228120581861114,0.0
2004-05-31,USD,AUD,NZD,USD,GBP,AUD,0,0,-0.7162942324503319,-1.0889704132781675,-0.8596789954770978,-0.23582403638904292,-0.4242019324453228,0.0
2004-06-01,NZD,EUR,NZD,USD,USD,AUD,0,0,0.8219192017159038,1.2282799110025833,1.245888544988638,0.13692883318534577,-0.2538168624195425,0.0
2004-06-02,GBP,AUD,NZD,USD,USD,AUD,0,0,-0.5163040642627181,-0.7324692707459612,-0.8220112910230171,-1.5804240329172603,-2.1559333727731222,0.0
2004-06-03,USD,AUD,GBP,USD,EUR,AUD,0,0,1.1836432674953379,1.2521487348124305,1.469051255338094,0.6317902415783339,0.06012422082799507,0.0
2004-06-04,GBP,AUD,GBP,AUD,GBP,AUD,GBP,AUD,-0.16197274329569078,0.5815187711738945,-0.01956140216667901,0.8894178502046657,1.200316962201109,-1.200316962201109
2004-06-07,AUD,USD,GBP,AUD,EUR,AUD,0,0,-1.1807098644670222,-1.1709646594427858,-1.2670594841199145,-0.10947177587706802,-0.09422275385470025,0.0
2004-06-08,AUD,GBP,NZD,USD,EUR,AUD,0,0,-0.10032890456395105,-0.555391022873386,-0.1783770673307039,-0.9546507344770472,-0.8797423890357647,0.0
2004-06-09,USD,NZD,NZD,AUD,EUR,AUD,0,0,0.7851735779569102,-1.0574117506430336,0.17372720791359875,-0.2009237962511845,-0.771550494924278,0.0
2004-06-10,USD,EUR,GBP,AUD,USD,AUD,0,0,-1.0236409635526522,-0.4365182903357079,-0.27748752062254356,1.1554450916206438,0.05385148334080547,0.0
2004-06-11,NZD,USD,GBP,AUD,USD,AUD,0,0,0.9152480143219677,-0.2418868256630513,-0.417389484666153,-0.5725594645944576,-0.5014686511484845,0.0
2004-06-14,USD,NZD,USD,AUD,USD,AUD,USD,0,0.6620675797168296,1.4321431932759143,0.4690396807691677,0.42210669554045843,0.7348759416834216,0.6620675797168296
2004-06-15,EUR,NZD,USD,AUD,EUR,AUD,0,0,-1.4235464745205761,-0.5901638148294808,-0.4072546805869881,0.42321973638361765,-0.24753165316511172,0.0
2004-06-16,NZD,USD,NZD,AUD,EUR,AUD,0,0,0.6306505702555532,-0.6838533193225138,0.17952456617116308,-0.6098665042550744,-0.5685157435706856,0.0
2004-06-17,USD,EUR,NZD,EUR,USD,AUD,0,0,-0.4450480204908458,-0.2572611444230044,0.07466469059689285,-1.4891452262457805,-1.438009333591106,0.0
2004-06-18,GBP,NZD,NZD,EUR,GBP,AUD,0,0,-0.8484630051976749,0.06827213843894064,-0.6118164388259073,0.25267305089036185,0.46890915121566845,0.0
2004-06-21,AUD,USD,NZD,EUR,EUR,AUD,0,0,-0.018399561106230422,-0.0909789800961347,-0.2902766819185776,0.3062691774590398,0.18936395766906422,0.0
2004-06-22,NZD,GBP,USD,AUD,EUR,AUD,0,0,0.47855386116439913,0.4021656158182063,-0.14555704078285103,0.14754560812184625,-0.03061587254780118,0.0
2004-06-23,USD,GBP,NZD,AUD,EUR,AUD,0,0,-0.8518046369081156,-1.156298332373129,-1.1561289954418408,-1.3872536706576288,-0.9585956794732065,0.0
2004-06-24,USD,NZD,NZD,GBP,GBP,AUD,0,0,-0.9792125252598205,-0.25230261427088285,-0.6000776441435263,0.8845886156771066,0.8200035157366115,0.0
2004-06-25,NZD,USD,EUR,GBP,GBP,AUD,0,0,0.2892037984262519,0.3142636687268663,0.4962580213833778,0.2551372563935228,0.1800028483072813,0.0
2004-06-28,GBP,AUD,NZD,USD,GBP,AUD,0,0,0.46511627906977715,0.5501652384554578,0.5956388898642029,1.2943547680702716,0.6628083908613691,0.0
2004-06-29,NZD,USD,NZD,USD,GBP,AUD,0,0,0.17592818648726194,-0.5471549819443311,-0.95647739436725,-1.3601139292322206,-1.1278204210899423,0.0
2004-06-30,USD,NZD,USD,GBP,EUR,AUD,0,0,0.610034215566535,1.3448535426695774,1.2365224495053173,1.3144531777845359,1.430863482603395,0.0
2004-07-01,AUD,USD,EUR,GBP,EUR,AUD,0,0,-0.3582906707538025,-0.5654829015973251,-0.3633983762979187,0.6501547373345407,1.001980423888571,0.0
2004-07-02,AUD,EUR,AUD,GBP,GBP,AUD,0,0,-0.19361892517544277,1.2132171561172633,0.5572112984757016,0.6000132951766934,0.6918140909468518,0.0
2004-07-05,EUR,USD,AUD,GBP,EUR,AUD,0,0,0.711313296135252,0.442022486938054,0.5339846086924949,0.8789539729231244,0.842625785613027,0.0
2004-07-06,NZD,EUR,AUD,GBP,EUR,AUD,0,0,0.366906565947267,0.23867535462711587,0.8668615844306338,0.5389105178036591,0.5489162464320962,0.0
2004-07-07,GBP,EUR,AUD,USD,NZD,AUD,0,0,-0.831654220382827,-0.14138138423184232,-0.05464511111968884,0.19977249206202252,0.3234569758133521,0.0
2004-07-08,AUD,USD,AUD,USD,NZD,USD,0,USD,0.3317672134035998,0.5290661177444145,0.10934997665561497,0.37628505411233526,0.09302669267161612,-0.3317672134035998
2004-07-09,EUR,AUD,NZD,USD,NZD,USD,0,0,-1.093048967929422,-0.9561993254056822,-0.5113940522164073,-0.8896371603283826,-0.551288671510286,0.0
2004-07-12,GBP,USD,AUD,USD,NZD,USD,0,USD,0.6036418313862812,0.5687844584625568,0.6288025132910935,0.8411673338196701,0.8360003492858148,-0.6036418313862812
2004-07-13,NZD,EUR,AUD,USD,NZD,USD,0,0,0.06461709004066396,-0.5209199148650923,-0.1339041228318849,-0.3694890836119735,-0.3212147207221072,0.0
2004-07-14,USD,EUR,AUD,USD,NZD,AUD,0,0,0.7011089718933494,1.1071297631782828,0.6157846368533892,0.08850552452170923,0.8151819796640813,0.0
2004-07-15,EUR,NZD,AUD,USD,GBP,AUD,0,0,0.5496504708613958,0.33293647236585233,0.35043024121628186,0.058947938315934145,0.025264235857114237,0.0
2004-07-16,USD,AUD,AUD,USD,NZD,AUD,0,0,-0.8928601839103933,-0.12535813596356027,0.3196900811870851,0.6887227166556098,0.770494662700183,0.0
2004-07-19,AUD,USD,AUD,USD,NZD,USD,0,USD,-0.4780259688377364,-0.5537507283525533,-0.8628692926915038,-1.2649371161096101,-0.49134908124033316,0.4780259688377364
2004-07-20,USD,NZD,AUD,USD,NZD,USD,0,0,0.22168655000349702,-0.6607761329840423,-0.6082839352597569,-0.09453585553819144,-0.5013385172365825,0.0
2004-07-21,USD,EUR,AUD,USD,NZD,USD,0,0,1.2534567837341637,0.6651714270172082,0.5572745545755264,-0.8671436721882753,-0.6583069466126856,0.0
2004-07-22,USD,NZD,USD,NZD,NZD,USD,0,0,-0.10012798993302985,-0.14106647706751962,0.15833352586134275,0.22081799829722915,0.0050946892725667325,0.0
2004-07-23,NZD,EUR,USD,NZD,NZD,USD,0,0,0.33713234312713336,-0.8698871144574793,-0.3507516359552265,-0.6254654632377954,-0.6269551332407253,0.0
2004-07-26,USD,EUR,USD,NZD,NZD,USD,0,0,-0.2361080001321958,0.015003579229144748,0.2627528440116933,0.01573723660455162,0.11284326379819021,0.0
2004-07-27,GBP,USD,USD,NZD,NZD,USD,0,0,0.9466602127702339,0.29246297097706986,-0.05934057195257081,-0.27174651366485003,-0.46112541534367724,0.0
2004-07-28,USD,AUD,USD,NZD,NZD,USD,0,0,0.766454880456191,0.6056509087216666,0.7470857916602958,0.7715613917975261,0.20589842233229572,0.0
2004-07-29,NZD,AUD,USD,AUD,NZD,USD,0,0,0.313197739705684,0.26755897598387257,0.05892801370630529,0.8695405750857033,0.5907269400897031,0.0
2004-07-30,NZD,GBP,USD,AUD,NZD,USD,0,0,-0.8028559662172308,-0.7338266001708726,-0.6184022119440136,-0.18199978234944014,-0.16597073889120795,0.0
2004-08-02,AUD,USD,USD,AUD,NZD,USD,0,0,-0.3327294310625839,-0.49283428250704864,-0.177786853960904,-0.08621607203458392,-0.5498725344713074,0.0
2004-08-03,NZD,AUD,USD,AUD,NZD,USD,0,0,-0.1624111722475341,0.08254586138822795,-0.09895225953574505,0.9223528253733404,0.4294710662287704,0.0
2004-08-04,NZD,USD,USD,AUD,NZD,EUR,0,0,0.26208848759889936,0.30741821783011325,0.27237313509980154,0.45557134051057435,0.2099783271811262,0.0
2004-08-05,NZD,AUD,NZD,EUR,NZD,EUR,NZD,0,0.730122174840897,0.6278938148866375,0.6420402406107861,0.14650907164965865,0.21720984724931114,0.14650907164965865
2004-08-06,USD,NZD,NZD,AUD,NZD,AUD,0,0,-1.08277322995316,0.7279832282530041,-0.12758588104494484,0.3943218252463465,0.32127143730595886,0.0
2004-08-09,EUR,USD,NZD,USD,NZD,AUD,0,0,0.09951204038403105,0.12536737558517252,0.06878900683444655,0.3969237614344756,0.5210268394897133,0.0
2004-08-10,AUD,GBP,NZD,GBP,NZD,AUD,0,0,0.5151375390545443,0.213591571781091,-0.18168043274242596,0.22256752197435947,0.19342589239081942,0.0
2004-08-11,USD,GBP,NZD,USD,NZD,GBP,0,0,-0.40460759997991147,-0.5438705333331573,-0.2853001089184404,-0.0744839372306072,-0.20945625990520522,0.0
2004-08-12,NZD,EUR,NZD,USD,NZD,GBP,NZD,0,0.09930541995593067,0.27342233015181794,-0.30092279125253363,0.6018339781554527,0.07966358774971205,0.6018339781554527
2004-08-13,NZD,GBP,NZD,USD,NZD,GBP,NZD,0,-0.34271037412589855,0.7959332387226237,0.7966356069909919,0.8314743650807754,0.10360168141634318,0.8314743650807754
2004-08-16,NZD,USD,NZD,USD,NZD,USD,NZD,USD,-0.09049635667067735,-0.2778422687298332,-0.25526692618067504,-0.16873578144350754,-0.0403944228927311,-0.16873578144350754
2004-08-17,AUD,EUR,NZD,USD,NZD,GBP,0,0,-0.38949302466719793,-0.4912370202680427,-1.1221018514207426,-0.5643114794707027,-0.6439324829383808,0.0
2004-08-18,USD,GBP,NZD,USD,NZD,GBP,0,0,-0.4910438388043614,-0.5599723695846825,-0.6819025190406336,-0.4263153149930865,-0.49561491618815845,0.0
2004-08-19,NZD,GBP,NZD,GBP,NZD,GBP,NZD,GBP,-0.054827340241647704,0.23710140005261948,0.41595763204447245,1.2100907273956851,1.238816798854292,1.2100907273956851
