Date,MAX—ñ_x,MIN—ñ_x,MAX—ñ_y,MIN—ñ_y,MAX—ñ,MIN—ñ,BuyFlg,SellFlg,USD•Ï“®—¦,EUR•Ï“®—¦,GBP•Ï“®—¦,NZD•Ï“®—¦,AUD•Ï“®—¦,USD,EUR,GBP,NZD,AUD,Œ‹‰Ê_Buy,Œ‹‰Ê_Sell
2004-01-29,USD,EUR,NZD,EUR,,,0,0,0.4733503862548005,-1.0716486124153324,-0.1607037679638878,-0.1956254941276158,-0.7054266874769177,-0.17902083946921277,-0.4242084553414238,-0.11423294298067432,-0.7294416533198955,-1.1722204061447083,0.0,0.0
2004-01-30,GBP,AUD,USD,EUR,,,0,0,-0.1790208394692127,-0.4242084553414238,-0.1142329429806743,-0.7294416533198955,-1.1722204061447083,-0.2831820321353318,0.23582926267835536,0.19234308123321497,0.25809356165995556,0.12146248204065735,0.0,0.0
2004-02-02,NZD,USD,NZD,EUR,,,0,0,-0.2831820321353318,0.2358292626783553,0.1923430812332149,0.2580935616599555,0.1214624820406573,-0.08519153579193972,-0.44019570069471214,0.2542234203642302,1.03113330110014,-0.5830587411730148,0.0,0.0
2004-02-03,NZD,AUD,NZD,AUD,,,0,0,-0.0851915357919397,-0.4401957006947121,0.2542234203642302,1.03113330110014,-0.5830587411730148,-0.05685001066163542,0.8385471603389538,0.28980881383622314,-0.2701200848857832,0.1182931435576462,0.0,0.0
2004-02-04,EUR,NZD,GBP,AUD,,,0,0,-0.0568500106616354,0.8385471603389538,0.2898088138362231,-0.2701200848857832,0.1182931435576462,-0.009474364431050208,-0.045356485596781404,-0.2889713493962165,0.2708517097540719,-0.11815337621469135,0.0,0.0
2004-02-05,NZD,GBP,NZD,AUD,NZD,EUR,NZD,0,-0.0094743644310502,-0.0453564855967814,-0.2889713493962165,0.2708517097540719,-0.1181533762146913,0.10427851484307027,0.3630280767717098,0.30016138481547827,0.7964335820411117,0.251529678925122,0.7964335820411117,0.0
2004-02-06,NZD,USD,NZD,USD,NZD,EUR,NZD,0,0.1042785148430702,0.3630280767717098,0.3001613848154782,0.7964335820411117,0.251529678925122,0.04735586086943577,0.7535795199679063,0.5624045981225345,0.4309925084554411,0.7278399836101457,0.4309925084554411,0.0
2004-02-09,EUR,USD,NZD,USD,NZD,USD,0,USD,0.0473558608694357,0.7535795199679063,0.5624045981225345,0.4309925084554411,0.7278399836101457,0.1609221600979982,0.463732528144023,0.9492078817088911,1.2488956613381674,1.3329567775201445,0.0,-0.1609221600979982
2004-02-10,AUD,USD,NZD,USD,NZD,USD,0,USD,0.1609221600979982,0.463732528144023,0.9492078817088913,1.2488956613381674,1.3329567775201443,-0.1890151713985766,-0.30524392477117024,0.18805342677890025,-0.26354432080022416,0.17279145467714585,0.0,0.1890151713985766
2004-02-11,GBP,EUR,NZD,USD,NZD,EUR,0,0,-0.1890151713985766,-0.3052439247711702,0.1880534267789002,-0.2635443208002241,0.1727914546771458,-0.25566165221143633,0.8961219590958303,1.1160776489078872,0.2574341341471609,0.7325038104804227,0.0,0.0
2004-02-12,GBP,USD,AUD,USD,NZD,USD,0,USD,-0.2556616522114363,0.8961219590958303,1.1160776489078872,0.2574341341471609,0.7325038104804227,-0.028478052344560467,-0.13323065188153294,0.010028603721345952,-0.11956072549883512,0.21103108239339807,0.0,0.028478052344560467
2004-02-13,AUD,EUR,AUD,USD,GBP,USD,0,0,-0.0284780523445604,-0.1332306518815329,0.0100286037213459,-0.1195607254988351,0.211031082393398,0.12344970641571251,-0.5187852858809405,-0.29096109246011803,0.6379327628643461,0.3778661529173055,0.0,0.0
2004-02-16,NZD,EUR,AUD,USD,NZD,EUR,0,0,0.1234497064157125,-0.5187852858809405,-0.290961092460118,0.6379327628643461,0.3778661529173055,0.009478856794897794,0.2533052279684478,0.19621624090708778,0.45142406670408697,0.06833371916441511,0.0,0.0
2004-02-17,NZD,USD,AUD,USD,NZD,USD,0,USD,0.0094788567948977,0.2533052279684478,0.1962162409070877,0.4514240667040869,0.0683337191644151,0.12328580993348215,0.9288845448216287,1.22520839376703,0.30273469278399023,0.9248778401145019,0.0,-0.12328580993348215
2004-02-18,GBP,USD,AUD,USD,GBP,USD,0,USD,0.1232858099334821,0.9288845448216289,1.22520839376703,0.3027346927839902,0.924877840114502,0.7293016004096486,-0.36077563447214356,-0.21330060201032452,-0.15292153616652815,-0.19466992918796278,0.0,-0.7293016004096486
2004-02-19,USD,EUR,AUD,EUR,GBP,USD,0,0,0.7293016004096486,-0.3607756344721435,-0.2133006020103245,-0.1529215361665281,-0.1946699291879627,0.5547757176778134,0.8054358406433648,0.9395502859619764,0.96462903858332,0.8622926911422857,0.0,0.0
2004-02-20,NZD,USD,NZD,EUR,NZD,USD,NZD,0,0.5547757176778134,0.8054358406433648,0.9395502859619764,0.96462903858332,0.8622926911422857,1.7112344865176654,-0.32986142375174277,-0.4333931886660425,-1.5249347423887727,-1.1992479914395449,-1.5249347423887727,0.0
2004-02-23,USD,NZD,USD,NZD,GBP,USD,0,0,1.7112344865176654,-0.3298614237517427,-0.4333931886660425,-1.5249347423887727,-1.1992479914395449,-0.4504899134799789,0.1029634392818668,0.059353572871501115,0.07973209849956309,0.005964305769823319,0.0,0.0
2004-02-24,EUR,USD,USD,NZD,GBP,USD,0,0,-0.4504899134799789,0.1029634392818668,0.0593535728715011,0.079732098499563,0.0059643057698233,-0.07388421865217598,0.7640829340013422,1.0875536507233052,0.7682547812219997,0.5835930003804224,0.0,0.0
2004-02-25,GBP,USD,USD,AUD,GBP,USD,0,0,-0.0738842186521759,0.7640829340013422,1.0875536507233052,0.7682547812219997,0.5835930003804224,0.7024049516322961,-0.6926700623546611,-0.23962319917902875,0.25055464989460763,-0.1661122350215649,0.0,0.0
2004-02-26,USD,EUR,USD,AUD,NZD,EUR,0,0,0.7024049516322961,-0.6926700623546611,-0.2396231991790287,0.2505546498946076,-0.1661122350215649,0.5323071181425387,0.06607660786133174,0.029410567938104037,0.5573373678099403,0.30782349349378624,0.0,0.0
2004-02-27,NZD,GBP,USD,AUD,NZD,EUR,0,0,0.5323071181425387,0.0660766078613317,0.029410567938104,0.5573373678099403,0.3078234934937862,-0.4108130124845788,0.33018726920506225,0.17152117401899591,-0.20202882655151466,0.11611461077063456,0.0,0.0
2004-03-01,EUR,USD,NZD,USD,GBP,EUR,0,0,-0.4108130124845788,0.3301872692050622,0.1715211740189959,-0.2020288265515146,0.1161146107706345,-0.1558329587057261,-0.8410188014296494,-0.45007492415392036,-0.08657180821580734,-0.4456988597307254,0.0,0.0
2004-03-02,NZD,EUR,NZD,EUR,NZD,EUR,NZD,EUR,-0.1558329587057261,-0.8410188014296494,-0.4500749241539203,-0.0865718082158073,-0.4456988597307254,1.1200892776464855,-0.8923899164823501,-0.5061667656849678,-0.7691227345085538,-0.5984311927928476,-0.7691227345085538,0.8923899164823501
2004-03-03,USD,EUR,USD,EUR,GBP,EUR,0,EUR,1.1200892776464857,-0.8923899164823501,-0.5061667656849678,-0.7691227345085538,-0.5984311927928476,-0.01815565932196117,-0.12650555348138193,-0.5927156807453704,-1.2721123357437802,-1.4195636125212352,0.0,0.12650555348138193
2004-03-04,USD,AUD,USD,AUD,GBP,AUD,0,AUD,-0.0181556593219611,-0.1265055534813819,-0.5927156807453704,-1.2721123357437802,-1.4195636125212352,1.0170678253295318,1.110193100244472,0.7204671800693951,0.7605830129505442,1.272590037360244,0.0,-1.272590037360244
2004-03-05,AUD,GBP,USD,NZD,GBP,EUR,0,0,1.0170678253295318,1.110193100244472,0.7204671800693951,0.7605830129505442,1.272590037360244,0.7461361443670267,2.1002256209354586,2.066985863471227,2.0700791641756533,1.753739960823486,0.0,0.0
2004-03-08,EUR,USD,USD,AUD,GBP,AUD,0,0,0.7461361443670267,2.1002256209354586,2.066985863471227,2.0700791641756533,1.753739960823486,-0.6602996928568028,-0.17322662423501223,-0.34799480035914154,0.041019553932541974,-0.3437597143577942,0.0,0.0
2004-03-09,NZD,USD,USD,AUD,GBP,NZD,0,0,-0.6602996928568028,-0.1732266242350122,-0.3479948003591415,0.0410195539325419,-0.3437597143577942,0.10778327064937532,-0.7591664162332035,0.0,0.0,0.0,0.0,0.0
2004-03-10,USD,EUR,EUR,USD,GBP,EUR,0,0,0.1077832706493753,-0.7591664162332035,0.0,0.0,0.0,-0.4845161964280753,-1.1802383666180472,-3.0458817549635753,-3.173807404585405,-1.7554429881420863,0.0,0.0
2004-03-11,USD,NZD,EUR,GBP,USD,NZD,0,0,-0.4845161964280753,-1.1802383666180472,-3.0458817549635757,-3.173807404585405,-1.7554429881420863,-0.08115045019686518,0.8552076580132351,0.35518095825197715,-2.2890267033491174,-2.0561523064366205,0.0,0.0
2004-03-12,EUR,NZD,EUR,NZD,USD,NZD,0,NZD,-0.0811504501968651,0.8552076580132351,0.3551809582519771,-2.2890267033491174,-2.0561523064366205,-0.03609539400604156,-1.0672563459774187,-0.628081602613273,-0.4500770159035383,-0.3462099364302973,0.0,0.4500770159035383
2004-03-15,USD,EUR,USD,NZD,USD,NZD,USD,0,-0.0360953940060415,-1.0672563459774187,-0.628081602613273,-0.4500770159035383,-0.3462099364302973,-0.39718581535901354,0.007396014405092188,-0.170560113503615,0.12495877110412223,0.07392259810534707,-0.39718581535901354,0.0
2004-03-16,NZD,USD,USD,NZD,USD,NZD,0,0,-0.3971858153590135,0.0073960144050921,-0.170560113503615,0.1249587711041222,0.073922598105347,-1.5135021065537435,-1.5958652121946804,-1.04014477793406,-0.8974890079368802,-0.7657006818208245,0.0,0.0
2004-03-17,AUD,EUR,USD,NZD,USD,NZD,0,0,-1.5135021065537435,-1.5958652121946804,-1.04014477793406,-0.8974890079368802,-0.7657006818208245,-0.368088278843115,-0.608151921124922,-0.12694221432966168,-0.37780995887014557,-0.5594725268068923,0.0,0.0
2004-03-18,GBP,EUR,GBP,NZD,USD,NZD,0,0,-0.368088278843115,-0.608151921124922,-0.1269422143296616,-0.3778099588701455,-0.5594725268068923,-1.3669490841661025,-0.12086694078234927,-0.36605888035291523,-0.14487646217509198,0.17340310954918614,0.0,0.0
2004-03-19,AUD,USD,AUD,USD,USD,NZD,0,0,-1.3669490841661025,-0.1208669407823492,-0.3660588803529152,-0.1448764621750919,0.1734031095491861,0.11237264308758821,-0.7336266916863732,0.035715703931060716,-0.39259891998398855,-0.47572668034273624,0.0,0.0
2004-03-22,USD,EUR,AUD,USD,USD,NZD,0,0,0.1123726430875882,-0.7336266916863732,0.0357157039310607,-0.3925989199839885,-0.4757266803427362,-0.15901767142124656,0.3809523809523707,0.5713172894990848,0.796856329978568,0.5543261064254512,0.0,0.0
2004-03-23,NZD,USD,GBP,USD,USD,NZD,0,0,-0.1590176714212465,0.3809523809523707,0.5713172894990848,0.796856329978568,0.5543261064254512,-0.018733973643048074,-0.007585963442835464,0.2688165801646214,-0.12608827476326967,0.037330486646380834,0.0,0.0
2004-03-24,GBP,NZD,GBP,USD,USD,NZD,0,0,-0.018733973643048,-0.0075859634428354,0.2688165801646214,-0.1260882747632696,0.0373304866463808,-0.28111230165502876,-1.9508176841180669,-1.7603296497355814,-1.7136211970185444,-1.5238194842912667,0.0,0.0
2004-03-25,USD,EUR,AUD,EUR,USD,NZD,0,0,-0.2811123016550287,-1.9508176841180669,-1.7603296497355814,-1.7136211970185444,-1.523819484291267,-0.2725060331865259,-0.3174140031906747,-1.23578037809835,-0.9121666076636448,-0.6252797838153579,0.0,0.0
2004-03-26,USD,GBP,USD,EUR,USD,NZD,USD,0,-0.2725060331865259,-0.3174140031906747,-1.23578037809835,-0.9121666076636448,-0.6252797838153579,-0.8103275535737864,-0.9630303795203243,-0.4744297344726922,-0.5666092911832954,-0.33303806240723155,-0.8103275535737864,0.0
2004-03-29,AUD,EUR,USD,EUR,USD,NZD,0,0,-0.8103275535737864,-0.9630303795203244,-0.4744297344726922,-0.5666092911832954,-0.3330380624072315,0.18049059320337513,0.6038242341094513,0.5133635503726142,0.5200371495021505,0.5458644774354093,0.0,0.0
2004-03-30,EUR,USD,USD,NZD,USD,NZD,0,0,0.1804905932033751,0.6038242341094513,0.5133635503726142,0.5200371495021505,0.5458644774354093,0.3508465292946239,0.4754857294216652,0.7869472943562439,1.3596598949029204,1.1352735921291268,0.0,0.0
2004-03-31,NZD,USD,AUD,GBP,USD,NZD,0,0,0.3508465292946239,0.4754857294216652,0.7869472943562439,1.3596598949029204,1.1352735921291268,-1.5402105779177666,-0.4499508143742781,-0.6567062808155333,0.04887866999998547,0.06772880384118274,0.0,0.0
2004-04-01,AUD,USD,AUD,USD,USD,NZD,0,0,-1.5402105779177666,-0.4499508143742781,-0.6567062808155333,0.0488786699999854,0.0677288038411827,-0.4606485044116648,-0.06234556303643668,0.22902480355457833,-0.45985558234504786,-0.3208677342176669,0.0,0.0
2004-04-02,GBP,USD,AUD,USD,USD,NZD,0,0,-0.4606485044116648,-0.0623455630364366,0.2290248035545783,-0.4598555823450478,-0.3208677342176669,0.40493459699408874,-1.6375592744555578,-1.1009530245462251,-1.4220344964469556,-1.1203445885826224,0.0,0.0
2004-04-05,USD,EUR,AUD,EUR,USD,NZD,0,0,0.4049345969940887,-1.6375592744555578,-1.1009530245462251,-1.4220344964469556,-1.1203445885826224,0.8930289136032332,0.05549365400581152,0.640622350904696,0.1567063969059701,0.7006822388922807,0.0,0.0
2004-04-06,USD,EUR,AUD,EUR,USD,NZD,0,0,0.8930289136032332,0.0554936540058115,0.640622350904696,0.1567063969059701,0.7006822388922807,0.6376683838310804,1.6401233736154097,1.6904884547988663,1.4432138393595695,1.75781767473282,0.0,0.0
2004-04-07,AUD,USD,AUD,EUR,AUD,NZD,AUD,0,0.6376683838310804,1.6401233736154095,1.6904884547988663,1.4432138393595697,1.75781767473282,-0.48230992731149724,-0.2260686921476296,-0.6618744620474182,-0.05189563116645424,-0.022334969053428022,-0.022334969053428022,0.0
2004-04-08,AUD,GBP,USD,NZD,AUD,NZD,0,0,-0.4823099273114972,-0.2260686921476296,-0.6618744620474182,-0.0518956311664542,-0.022334969053428,1.130851253492171,0.4219086839130304,0.6146389327280399,1.023949742378627,0.6404910661946595,0.0,0.0
2004-04-09,USD,EUR,USD,EUR,AUD,NZD,0,0,1.130851253492171,0.4219086839130304,0.6146389327280399,1.023949742378627,0.6404910661946595,-0.14095238532215726,0.0,0.09239870275228323,0.06851751449694632,-0.0061728470572730565,0.0,0.0
2004-04-12,GBP,USD,AUD,EUR,AUD,NZD,0,0,-0.1409523853221572,0.0,0.0923987027522832,0.0685175144969463,-0.006172847057273,-0.8657176983220882,-1.0814591168208487,-0.6975077649770678,-1.0613759314575644,-0.4144344000878597,0.0,0.0
2004-04-13,AUD,EUR,AUD,USD,AUD,NZD,AUD,0,-0.8657176983220882,-1.0814591168208487,-0.6975077649770678,-1.0613759314575644,-0.4144344000878597,1.395350016131447,0.243823784868602,0.2995567842585922,0.40661724658641596,-0.35298872448840113,-0.35298872448840113,0.0
2004-04-14,USD,AUD,USD,EUR,USD,NZD,USD,0,1.395350016131447,0.243823784868602,0.2995567842585922,0.4066172465864159,-0.3529887244884011,1.713164048195881,1.8360112937789053,0.09269203779560531,-1.0741585984072044,-0.7569651069459837,1.713164048195881,0.0
2004-04-15,EUR,NZD,USD,AUD,USD,NZD,0,0,1.713164048195881,1.8360112937789053,0.0926920377956053,-1.0741585984072044,-0.7569651069459837,-0.42337697009889874,-0.07704048840354583,-0.2983855419719572,0.2641958037001402,0.5272751995090807,0.0,0.0
2004-04-16,AUD,USD,USD,NZD,AUD,EUR,0,0,-0.4233769700988987,-0.0770404884035458,-0.2983855419719572,0.2641958037001402,0.5272751995090807,-0.3882112846492425,-0.1079492536147364,0.05159486230754684,-0.12450924502130922,0.05481681753727319,0.0,0.0
2004-04-19,AUD,USD,USD,NZD,AUD,EUR,0,0,-0.3882112846492425,-0.1079492536147364,0.0515948623075468,-0.1245092450213092,0.0548168175372731,0.3897242381206478,0.10806590995795506,-0.05156825573701118,0.12466446380401397,-0.05478678516521729,0.0,0.0
2004-04-20,USD,AUD,USD,AUD,AUD,EUR,0,0,0.3897242381206478,0.108065909957955,-0.0515682557370111,0.1246644638040139,-0.0547867851652172,0.6839798937709807,-0.5089086665778786,0.29411354822190816,-0.8846099084041881,-0.49959631173213115,0.0,0.0
2004-04-21,USD,NZD,USD,NZD,USD,NZD,USD,NZD,0.6839798937709807,-0.5089086665778786,0.2941135482219081,-0.8846099084041881,-0.4995963117321311,0.37638486327569165,0.12400500939557801,-0.43730558526491325,-0.6967635782583859,-0.2341436237561334,0.37638486327569165,0.6967635782583859
2004-04-22,USD,NZD,USD,NZD,USD,NZD,USD,NZD,0.3763848632756916,0.124005009395578,-0.4373055852649132,-0.6967635782583859,-0.2341436237561334,0.07316794744300914,0.9753034159182716,0.3513810772884707,1.1238267682407876,0.793197709869875,0.07316794744300914,-1.1238267682407876
2004-04-23,NZD,USD,USD,NZD,USD,NZD,0,0,0.0731679474430091,0.9753034159182716,0.3513810772884707,1.1238267682407876,0.793197709869875,-0.23761150720778001,-1.2878441664109896,-0.43768839242213087,-0.8000509617702378,-0.7595669535459981,0.0,0.0
2004-04-26,USD,EUR,USD,NZD,USD,NZD,USD,0,-0.23761150720778,-1.2878441664109896,-0.4376883924221308,-0.8000509617702378,-0.7595669535459981,-0.5130131634309087,0.05435432407192575,0.1913602821348892,0.32992914091780623,0.03890370060921633,-0.5130131634309087,0.0
2004-04-27,NZD,USD,USD,NZD,USD,NZD,0,0,-0.5130131634309087,0.0543543240719257,0.1913602821348892,0.3299291409178062,0.0389037006092163,0.8747740248477909,1.389326758615761,1.2388983488339278,0.9353844754009133,1.0924301156389538,0.0,0.0
2004-04-28,EUR,USD,EUR,USD,USD,NZD,0,0,0.8747740248477909,1.389326758615761,1.2388983488339278,0.9353844754009132,1.0924301156389538,0.4472823825829142,-0.2755879942548556,-0.6832532996393081,-0.755847101893814,-1.4540726547900729,0.0,0.0
2004-04-29,USD,AUD,EUR,AUD,USD,NZD,0,0,0.4472823825829142,-0.2755879942548556,-0.6832532996393081,-0.755847101893814,-1.4540726547900729,-0.09087465766005609,0.9288335114716162,0.06160546151532387,-0.31223757572734767,-0.2643859071793653,0.0,0.0
2004-04-30,EUR,NZD,EUR,AUD,USD,NZD,0,0,-0.090874657660056,0.9288335114716162,0.0616054615153238,-0.3122375757273476,-0.2643859071793653,0.4093113864373832,0.699724824186787,0.7798893381537164,1.4094476530272848,0.7536072264624938,0.0,0.0
2004-05-03,NZD,USD,EUR,AUD,USD,NZD,0,0,0.4093113864373832,0.699724824186787,0.7798893381537164,1.4094476530272848,0.7536072264624938,-0.19023379439601085,-0.6948626973990679,-0.6618486222770725,-0.6018355339634573,-0.5650546477259821,0.0,0.0
2004-05-04,USD,EUR,EUR,AUD,USD,NZD,0,0,-0.1902337943960108,-0.6948626973990679,-0.6618486222770725,-0.6018355339634573,-0.5650546477259821,-0.6080941796056782,0.8290322726648647,0.8148891125815849,0.5575569454506768,0.6741053065076663,0.0,0.0
2004-05-05,EUR,USD,EUR,AUD,USD,NZD,0,0,-0.6080941796056782,0.8290322726648647,0.8148891125815849,0.5575569454506768,0.6741053065076663,-0.6118215553556183,-0.21121975003073334,-0.9303043915384501,-0.037543827295749566,-0.30788760020979966,0.0,0.0
2004-05-06,NZD,GBP,EUR,USD,USD,NZD,0,0,-0.6118215553556183,-0.2112197500307333,-0.93030439153845,-0.0375438272957495,-0.3078876002097996,0.845282827356697,0.18142377000878174,1.2058655510295502,-0.12566697557180317,-0.3603115548442615,0.0,0.0
2004-05-07,GBP,AUD,NZD,USD,USD,AUD,0,0,0.845282827356697,0.1814237700087817,1.2058655510295502,-0.1256669755718031,-0.3603115548442615,2.259471282135128,0.7092752207533248,1.657964986714422,0.060744291360737,-0.39562459728355037,0.0,0.0
2004-05-10,USD,AUD,GBP,AUD,USD,AUD,0,AUD,2.259471282135128,0.7092752207533248,1.657964986714422,0.060744291360737,-0.3956245972835503,1.3275173926611705,0.9290518332382591,0.8029928231179984,-0.4943270822891477,0.017709560315526396,0.0,-0.017709560315526396
2004-05-11,USD,NZD,GBP,AUD,USD,AUD,0,0,1.3275173926611703,0.9290518332382592,0.8029928231179984,-0.4943270822891477,0.0177095603155263,-0.7034230441786415,-0.33405996926947346,-1.6476185349554417,-0.13073990229028887,-0.21374115040618813,0.0,0.0
2004-05-12,NZD,GBP,USD,AUD,USD,AUD,0,0,-0.7034230441786415,-0.3340599692694734,-1.6476185349554415,-0.1307399022902888,-0.2137411504061881,0.06198503022674107,0.24579312122485764,0.7696945309852765,0.5352627575858415,-0.04309895091718641,0.0,0.0
2004-05-13,GBP,AUD,USD,AUD,USD,AUD,0,AUD,0.061985030226741,0.2457931212248576,0.7696945309852765,0.5352627575858415,-0.0430989509171864,1.407076405212937,0.4680919087261648,0.7039107779415632,-0.5902846419698182,-0.01140578252858404,0.0,0.01140578252858404
2004-05-14,USD,NZD,USD,AUD,USD,AUD,USD,0,1.407076405212937,0.4680919087261648,0.7039107779415632,-0.5902846419698182,-0.011405782528584,-0.1919832431618973,0.569445544675129,-0.2577851820910859,0.4307912121612745,0.15724166462922629,-0.1919832431618973,0.0
2004-05-17,EUR,GBP,USD,NZD,USD,AUD,0,0,-0.1919832431618973,0.569445544675129,-0.2577851820910859,0.4307912121612745,0.1572416646292262,0.05245917386806909,1.1324312257713798,0.7157069896858381,-1.0766922826126235,-0.9470789760561704,0.0,0.0
2004-05-18,EUR,NZD,EUR,AUD,USD,AUD,0,0,0.052459173868069,1.1324312257713798,0.7157069896858381,-1.0766922826126235,-0.9470789760561704,-0.30586251261705,-0.9452505368257924,-0.562573723392279,0.036624223397696554,0.22496819257151746,0.0,0.0
2004-05-19,AUD,EUR,EUR,NZD,EUR,AUD,0,0,-0.30586251261705,-0.9452505368257924,-0.562573723392279,0.0366242233976965,0.2249681925715174,-1.0694260178132353,-0.5872444225556772,-0.24317890479604864,0.15082270433599554,0.09820995737845895,0.0,0.0
2004-05-20,NZD,USD,EUR,NZD,EUR,AUD,0,0,-1.069426017813235,-0.5872444225556772,-0.2431789047960486,0.1508227043359955,0.0982099573784589,-0.13290937893646326,-0.46517733005541073,-0.3979840877720964,0.21055492014139254,0.002546890242149935,0.0,0.0
